iso,year,metric,hazard,value,type
SLV,2020,int_disp,total_pc100k,267.5360840897349,internal_displacements
GTM,2020,events,flood,2,event_count
GTM,2020,events,drought,0,event_count
GTM,2020,events,hurricane,3,event_count
GTM,2020,deaths,flood,3,fatalities
GTM,2020,deaths,drought,0,fatalities
GTM,2020,deaths,hurricane,164,fatalities
GTM,2020,deaths,total,167,fatalities
GTM,2020,deaths,per_event,33.4,fatalities
GTM,2020,affected,flood,20070,affected_pop
GTM,2020,affected,drought,0,affected_pop
GTM,2020,affected,hurricane,2853156,affected_pop
GTM,2020,affected,total,2873226,affected_pop
GTM,2020,affected,per_event,574645.2,affected_pop
GTM,2020,int_disp,flood,4084,internal_displacements
GTM,2020,int_disp,hurricane,311183,internal_displacements
GTM,2020,int_disp,drought,0,internal_displacements
GTM,2020,int_disp,total_pc100k,1816.3340261244173,internal_displacements
HND,2020,events,flood,1,event_count
HND,2020,events,drought,0,event_count
HND,2020,events,hurricane,3,event_count
HND,2020,deaths,flood,3,fatalities
HND,2020,deaths,drought,0,fatalities
HND,2020,deaths,hurricane,129,fatalities
HND,2020,deaths,total,132,fatalities
HND,2020,deaths,per_event,33,fatalities
HND,2020,affected,flood,17700,affected_pop
HND,2020,affected,drought,0,affected_pop
HND,2020,affected,hurricane,5145784,affected_pop
HND,2020,affected,total,5163484,affected_pop
HND,2020,affected,per_event,1290871,affected_pop
HND,2020,int_disp,flood,1137,internal_displacements
HND,2020,int_disp,hurricane,936060,internal_displacements
HND,2020,int_disp,drought,0,internal_displacements
HND,2020,int_disp,total_pc100k,9261.169369661371,internal_displacements
NIC,2020,events,flood,0,event_count
NIC,2020,events,drought,0,event_count
NIC,2020,events,hurricane,2,event_count
NIC,2020,deaths,flood,0,fatalities
NIC,2020,deaths,drought,0,fatalities
NIC,2020,deaths,hurricane,20,fatalities
NIC,2020,deaths,total,20,fatalities
NIC,2020,deaths,per_event,10,fatalities
NIC,2020,affected,flood,0,affected_pop
NIC,2020,affected,drought,0,affected_pop
NIC,2020,affected,hurricane,930000,affected_pop
NIC,2020,affected,total,930000,affected_pop
NIC,2020,affected,per_event,465000,affected_pop
NIC,2020,int_disp,flood,706,internal_displacements
NIC,2020,int_disp,hurricane,391766,internal_displacements
NIC,2020,int_disp,drought,0,internal_displacements
NIC,2020,int_disp,total_pc100k,5978.005159576906,internal_displacements
PAN,2020,events,flood,1,event_count
PAN,2020,events,drought,0,event_count
PAN,2020,events,hurricane,2,event_count
PAN,2020,deaths,flood,11,fatalities
PAN,2020,deaths,drought,0,fatalities
PAN,2020,deaths,hurricane,83,fatalities
PAN,2020,deaths,total,94,fatalities
PAN,2020,deaths,per_event,31.333333333333332,fatalities
PAN,2020,affected,flood,150,affected_pop
PAN,2020,affected,drought,0,affected_pop
PAN,2020,affected,hurricane,5000,affected_pop
PAN,2020,affected,total,5150,affected_pop
PAN,2020,affected,per_event,1716.6666666666667,affected_pop
PAN,2020,int_disp,flood,4,internal_displacements
PAN,2020,int_disp,hurricane,3551,internal_displacements
PAN,2020,int_disp,drought,0,internal_displacements
PAN,2020,int_disp,total_pc100k,82.80419010165001,internal_displacements
MEX,2020,events,flood,2,event_count
MEX,2020,events,drought,0,event_count
MEX,2020,events,hurricane,5,event_count
MEX,2020,deaths,flood,30,fatalities
MEX,2020,deaths,drought,0,fatalities
MEX,2020,deaths,hurricane,42,fatalities
MEX,2020,deaths,total,72,fatalities
MEX,2020,deaths,per_event,10.285714285714286,fatalities
MEX,2020,affected,flood,95100,affected_pop
MEX,2020,affected,drought,0,affected_pop
MEX,2020,affected,hurricane,4106,affected_pop
MEX,2020,affected,total,99206,affected_pop
MEX,2020,affected,per_event,14172.285714285714,affected_pop
MEX,2020,int_disp,flood,24903,internal_displacements
MEX,2020,int_disp,hurricane,75143,internal_displacements
MEX,2020,int_disp,drought,0,internal_displacements
MEX,2020,int_disp,total_pc100k,78.9012195627264,internal_displacements
CUB,2020,events,flood,0,event_count
CUB,2020,events,drought,0,event_count
CUB,2020,events,hurricane,1,event_count
CUB,2020,deaths,flood,0,fatalities
CUB,2020,deaths,drought,0,fatalities
CUB,2020,deaths,hurricane,0,fatalities
CUB,2020,deaths,total,0,fatalities
CUB,2020,deaths,per_event,0,fatalities
CUB,2020,affected,flood,0,affected_pop
CUB,2020,affected,drought,0,affected_pop
CUB,2020,affected,hurricane,500,affected_pop
CUB,2020,affected,total,500,affected_pop
CUB,2020,affected,per_event,500,affected_pop
CUB,2020,int_disp,flood,638,internal_displacements
CUB,2020,int_disp,hurricane,638793,internal_displacements
CUB,2020,int_disp,drought,0,internal_displacements
CUB,2020,int_disp,total_pc100k,5721.284418872201,internal_displacements
DOM,2020,events,flood,0,event_count
DOM,2020,events,drought,0,event_count
DOM,2020,events,hurricane,2,event_count
DOM,2020,deaths,flood,0,fatalities
DOM,2020,deaths,drought,0,fatalities
DOM,2020,deaths,hurricane,6,fatalities
DOM,2020,deaths,total,6,fatalities
DOM,2020,deaths,per_event,3,fatalities
DOM,2020,affected,flood,0,affected_pop
DOM,2020,affected,drought,0,affected_pop
DOM,2020,affected,hurricane,15595,affected_pop
DOM,2020,affected,total,15595,affected_pop
DOM,2020,affected,per_event,7797.5,affected_pop
DOM,2020,int_disp,flood,3735,internal_displacements
DOM,2020,int_disp,hurricane,27435,internal_displacements
DOM,2020,int_disp,drought,0,internal_displacements
DOM,2020,int_disp,total_pc100k,283.1499868281206,internal_displacements
HTI,2020,events,flood,0,event_count
HTI,2020,events,drought,0,event_count
HTI,2020,events,hurricane,1,event_count
HTI,2020,deaths,flood,0,fatalities
HTI,2020,deaths,drought,0,fatalities
HTI,2020,deaths,hurricane,39,fatalities
HTI,2020,deaths,total,39,fatalities
HTI,2020,deaths,per_event,39,fatalities
HTI,2020,affected,flood,0,affected_pop
HTI,2020,affected,drought,0,affected_pop
HTI,2020,affected,hurricane,44175,affected_pop
HTI,2020,affected,total,44175,affected_pop
HTI,2020,affected,per_event,44175,affected_pop
HTI,2020,int_disp,flood,0,internal_displacements
HTI,2020,int_disp,hurricane,13207,internal_displacements
HTI,2020,int_disp,drought,0,internal_displacements
HTI,2020,int_disp,total_pc100k,117.45978778795302,internal_displacements
JAM,2020,events,flood,0,event_count
JAM,2020,events,drought,0,event_count
JAM,2020,events,hurricane,0,event_count
JAM,2020,deaths,flood,0,fatalities
JAM,2020,deaths,drought,0,fatalities
JAM,2020,deaths,hurricane,0,fatalities
JAM,2020,deaths,total,0,fatalities
JAM,2020,deaths,per_event,NA,fatalities
JAM,2020,affected,flood,0,affected_pop
JAM,2020,affected,drought,0,affected_pop
JAM,2020,affected,hurricane,0,affected_pop
JAM,2020,affected,total,0,affected_pop
JAM,2020,affected,per_event,NA,affected_pop
JAM,2020,int_disp,flood,0,internal_displacements
JAM,2020,int_disp,hurricane,2,internal_displacements
JAM,2020,int_disp,drought,0,internal_displacements
JAM,2020,int_disp,total_pc100k,0.07065292844024122,internal_displacements
TTO,2020,events,flood,0,event_count
TTO,2020,events,drought,0,event_count
TTO,2020,events,hurricane,0,event_count
TTO,2020,deaths,flood,0,fatalities
TTO,2020,deaths,drought,0,fatalities
TTO,2020,deaths,hurricane,0,fatalities
TTO,2020,deaths,total,0,fatalities
TTO,2020,deaths,per_event,NA,fatalities
TTO,2020,affected,flood,0,affected_pop
TTO,2020,affected,drought,0,affected_pop
TTO,2020,affected,hurricane,0,affected_pop
TTO,2020,affected,total,0,affected_pop
TTO,2020,affected,per_event,NA,affected_pop
TTO,2020,int_disp,flood,6,internal_displacements
TTO,2020,int_disp,hurricane,21,internal_displacements
TTO,2020,int_disp,drought,0,internal_displacements
TTO,2020,int_disp,total_pc100k,1.9755254348899742,internal_displacements
BHS,2020,events,flood,0,event_count
BHS,2020,events,drought,0,event_count
BHS,2020,events,hurricane,0,event_count
BHS,2020,deaths,flood,0,fatalities
BHS,2020,deaths,drought,0,fatalities
BHS,2020,deaths,hurricane,0,fatalities
BHS,2020,deaths,total,0,fatalities
BHS,2020,deaths,per_event,NA,fatalities
BHS,2020,affected,flood,0,affected_pop
BHS,2020,affected,drought,0,affected_pop
BHS,2020,affected,hurricane,0,affected_pop
BHS,2020,affected,total,0,affected_pop
BHS,2020,affected,per_event,NA,affected_pop
BHS,2020,int_disp,flood,0,internal_displacements
BHS,2020,int_disp,hurricane,0,internal_displacements
BHS,2020,int_disp,drought,0,internal_displacements
BHS,2020,int_disp,total_pc100k,0,internal_displacements
BRB,2020,events,flood,0,event_count
BRB,2020,events,drought,0,event_count
BRB,2020,events,hurricane,0,event_count
BRB,2020,deaths,flood,0,fatalities
BRB,2020,deaths,drought,0,fatalities
BRB,2020,deaths,hurricane,0,fatalities
BRB,2020,deaths,total,0,fatalities
BRB,2020,deaths,per_event,NA,fatalities
BRB,2020,affected,flood,0,affected_pop
BRB,2020,affected,drought,0,affected_pop
BRB,2020,affected,hurricane,0,affected_pop
BRB,2020,affected,total,0,affected_pop
BRB,2020,affected,per_event,NA,affected_pop
BRB,2020,int_disp,flood,0,internal_displacements
BRB,2020,int_disp,hurricane,0,internal_displacements
BRB,2020,int_disp,drought,0,internal_displacements
BRB,2020,int_disp,total_pc100k,0,internal_displacements
GRD,2020,events,flood,0,event_count
GRD,2020,events,drought,0,event_count
GRD,2020,events,hurricane,0,event_count
GRD,2020,deaths,flood,0,fatalities
GRD,2020,deaths,drought,0,fatalities
GRD,2020,deaths,hurricane,0,fatalities
GRD,2020,deaths,total,0,fatalities
GRD,2020,deaths,per_event,NA,fatalities
GRD,2020,affected,flood,0,affected_pop
GRD,2020,affected,drought,0,affected_pop
GRD,2020,affected,hurricane,0,affected_pop
GRD,2020,affected,total,0,affected_pop
GRD,2020,affected,per_event,NA,affected_pop
GRD,2020,int_disp,flood,0,internal_displacements
GRD,2020,int_disp,hurricane,0,internal_displacements
GRD,2020,int_disp,drought,0,internal_displacements
GRD,2020,int_disp,total_pc100k,0,internal_displacements
LCA,2020,events,flood,0,event_count
LCA,2020,events,drought,0,event_count
LCA,2020,events,hurricane,0,event_count
LCA,2020,deaths,flood,0,fatalities
LCA,2020,deaths,drought,0,fatalities
LCA,2020,deaths,hurricane,0,fatalities
LCA,2020,deaths,total,0,fatalities
LCA,2020,deaths,per_event,NA,fatalities
LCA,2020,affected,flood,0,affected_pop
LCA,2020,affected,drought,0,affected_pop
LCA,2020,affected,hurricane,0,affected_pop
LCA,2020,affected,total,0,affected_pop
LCA,2020,affected,per_event,NA,affected_pop
LCA,2020,int_disp,flood,0,internal_displacements
LCA,2020,int_disp,hurricane,0,internal_displacements
LCA,2020,int_disp,drought,0,internal_displacements
LCA,2020,int_disp,total_pc100k,0,internal_displacements
VCT,2020,events,flood,0,event_count
VCT,2020,events,drought,0,event_count
VCT,2020,events,hurricane,0,event_count
VCT,2020,deaths,flood,0,fatalities
VCT,2020,deaths,drought,0,fatalities
VCT,2020,deaths,hurricane,0,fatalities
VCT,2020,deaths,total,0,fatalities
VCT,2020,deaths,per_event,NA,fatalities
VCT,2020,affected,flood,0,affected_pop
VCT,2020,affected,drought,0,affected_pop
VCT,2020,affected,hurricane,0,affected_pop
VCT,2020,affected,total,0,affected_pop
VCT,2020,affected,per_event,NA,affected_pop
VCT,2020,int_disp,flood,0,internal_displacements
VCT,2020,int_disp,hurricane,0,internal_displacements
VCT,2020,int_disp,drought,0,internal_displacements
VCT,2020,int_disp,total_pc100k,0,internal_displacements
ATG,2020,events,flood,0,event_count
ATG,2020,events,drought,0,event_count
ATG,2020,events,hurricane,0,event_count
ATG,2020,deaths,flood,0,fatalities
ATG,2020,deaths,drought,0,fatalities
ATG,2020,deaths,hurricane,0,fatalities
ATG,2020,deaths,total,0,fatalities
ATG,2020,deaths,per_event,NA,fatalities
ATG,2020,affected,flood,0,affected_pop
ATG,2020,affected,drought,0,affected_pop
ATG,2020,affected,hurricane,0,affected_pop
ATG,2020,affected,total,0,affected_pop
ATG,2020,affected,per_event,NA,affected_pop
ATG,2020,int_disp,flood,0,internal_displacements
ATG,2020,int_disp,hurricane,0,internal_displacements
ATG,2020,int_disp,drought,0,internal_displacements
ATG,2020,int_disp,total_pc100k,0,internal_displacements
KNA,2020,events,flood,0,event_count
KNA,2020,events,drought,0,event_count
KNA,2020,events,hurricane,0,event_count
KNA,2020,deaths,flood,0,fatalities
KNA,2020,deaths,drought,0,fatalities
KNA,2020,deaths,hurricane,0,fatalities
KNA,2020,deaths,total,0,fatalities
KNA,2020,deaths,per_event,NA,fatalities
KNA,2020,affected,flood,0,affected_pop
KNA,2020,affected,drought,0,affected_pop
KNA,2020,affected,hurricane,0,affected_pop
KNA,2020,affected,total,0,affected_pop
KNA,2020,affected,per_event,NA,affected_pop
KNA,2020,int_disp,flood,0,internal_displacements
KNA,2020,int_disp,hurricane,0,internal_displacements
KNA,2020,int_disp,drought,0,internal_displacements
KNA,2020,int_disp,total_pc100k,0,internal_displacements
ARG,2021,events,flood,1,event_count
ARG,2021,events,drought,0,event_count
ARG,2021,events,hurricane,0,event_count
ARG,2021,deaths,flood,0,fatalities
ARG,2021,deaths,drought,0,fatalities
ARG,2021,deaths,hurricane,0,fatalities
ARG,2021,deaths,total,0,fatalities
ARG,2021,deaths,per_event,0,fatalities
ARG,2021,affected,flood,90,affected_pop
ARG,2021,affected,drought,0,affected_pop
ARG,2021,affected,hurricane,0,affected_pop
ARG,2021,affected,total,90,affected_pop
ARG,2021,affected,per_event,90,affected_pop
ARG,2021,int_disp,flood,177,internal_displacements
ARG,2021,int_disp,hurricane,318,internal_displacements
ARG,2021,int_disp,drought,0,internal_displacements
ARG,2021,int_disp,total_pc100k,1.0924190728778365,internal_displacements
BOL,2021,events,flood,7,event_count
BOL,2021,events,drought,0,event_count
BOL,2021,events,hurricane,0,event_count
BOL,2021,deaths,flood,50,fatalities
BOL,2021,deaths,drought,0,fatalities
BOL,2021,deaths,hurricane,0,fatalities
BOL,2021,deaths,total,50,fatalities
BOL,2021,deaths,per_event,7.142857142857143,fatalities
BOL,2021,affected,flood,303590,affected_pop
BOL,2021,affected,drought,0,affected_pop
BOL,2021,affected,hurricane,0,affected_pop
BOL,2021,affected,total,303590,affected_pop
BOL,2021,affected,per_event,43370,affected_pop
BOL,2021,int_disp,flood,906,internal_displacements
BOL,2021,int_disp,hurricane,0,internal_displacements
BOL,2021,int_disp,drought,0,internal_displacements
BOL,2021,int_disp,total_pc100k,7.589617804941796,internal_displacements
BRA,2021,events,flood,8,event_count
BRA,2021,events,drought,1,event_count
BRA,2021,events,hurricane,0,event_count
BRA,2021,deaths,flood,62,fatalities
BRA,2021,deaths,drought,0,fatalities
BRA,2021,deaths,hurricane,0,fatalities
BRA,2021,deaths,total,62,fatalities
BRA,2021,deaths,per_event,6.888888888888889,fatalities
BRA,2021,affected,flood,1607517,affected_pop
BRA,2021,affected,drought,0,affected_pop
BRA,2021,affected,hurricane,0,affected_pop
BRA,2021,affected,total,1607517,affected_pop
BRA,2021,affected,per_event,178613,affected_pop
BRA,2021,int_disp,flood,181422,internal_displacements
BRA,2021,int_disp,hurricane,229506,internal_displacements
BRA,2021,int_disp,drought,1228,internal_displacements
BRA,2021,int_disp,total_pc100k,196.6859564511038,internal_displacements
CHL,2021,events,flood,1,event_count
CHL,2021,events,drought,0,event_count
CHL,2021,events,hurricane,0,event_count
CHL,2021,deaths,flood,0,fatalities
CHL,2021,deaths,drought,0,fatalities
CHL,2021,deaths,hurricane,0,fatalities
CHL,2021,deaths,total,0,fatalities
CHL,2021,deaths,per_event,0,fatalities
CHL,2021,affected,flood,600,affected_pop
CHL,2021,affected,drought,0,affected_pop
CHL,2021,affected,hurricane,0,affected_pop
CHL,2021,affected,total,600,affected_pop
CHL,2021,affected,per_event,600,affected_pop
CHL,2021,int_disp,flood,28,internal_displacements
CHL,2021,int_disp,hurricane,288,internal_displacements
CHL,2021,int_disp,drought,0,internal_displacements
CHL,2021,int_disp,total_pc100k,1.6241497498963577,internal_displacements
COL,2021,events,flood,10,event_count
COL,2021,events,drought,0,event_count
COL,2021,events,hurricane,0,event_count
COL,2021,deaths,flood,22,fatalities
COL,2021,deaths,drought,0,fatalities
COL,2021,deaths,hurricane,0,fatalities
COL,2021,deaths,total,22,fatalities
COL,2021,deaths,per_event,2.2,fatalities
COL,2021,affected,flood,50434,affected_pop
COL,2021,affected,drought,0,affected_pop
COL,2021,affected,hurricane,0,affected_pop
COL,2021,affected,total,50434,affected_pop
COL,2021,affected,per_event,5043.4,affected_pop
COL,2021,int_disp,flood,30304,internal_displacements
COL,2021,int_disp,hurricane,0,internal_displacements
COL,2021,int_disp,drought,0,internal_displacements
COL,2021,int_disp,total_pc100k,59.2011752402259,internal_displacements
ECU,2021,events,flood,2,event_count
ECU,2021,events,drought,0,event_count
ECU,2021,events,hurricane,0,event_count
ECU,2021,deaths,flood,6,fatalities
ECU,2021,deaths,drought,0,fatalities
ECU,2021,deaths,hurricane,0,fatalities
ECU,2021,deaths,total,6,fatalities
ECU,2021,deaths,per_event,3,fatalities
ECU,2021,affected,flood,18461,affected_pop
ECU,2021,affected,drought,0,affected_pop
ECU,2021,affected,hurricane,0,affected_pop
ECU,2021,affected,total,18461,affected_pop
ECU,2021,affected,per_event,9230.5,affected_pop
ECU,2021,int_disp,flood,3929,internal_displacements
ECU,2021,int_disp,hurricane,119,internal_displacements
ECU,2021,int_disp,drought,0,internal_displacements
ECU,2021,int_disp,total_pc100k,22.89275006738318,internal_displacements
GUY,2021,events,flood,1,event_count
GUY,2021,events,drought,0,event_count
GUY,2021,events,hurricane,0,event_count
GUY,2021,deaths,flood,0,fatalities
GUY,2021,deaths,drought,0,fatalities
GUY,2021,deaths,hurricane,0,fatalities
GUY,2021,deaths,total,0,fatalities
GUY,2021,deaths,per_event,0,fatalities
GUY,2021,affected,flood,34500,affected_pop
GUY,2021,affected,drought,0,affected_pop
GUY,2021,affected,hurricane,0,affected_pop
GUY,2021,affected,total,34500,affected_pop
GUY,2021,affected,per_event,34500,affected_pop
GUY,2021,int_disp,flood,216,internal_displacements
GUY,2021,int_disp,hurricane,0,internal_displacements
GUY,2021,int_disp,drought,0,internal_displacements
GUY,2021,int_disp,total_pc100k,26.487402542300135,internal_displacements
